id,resource_id,appointment_required,is_all_day,start_time,end_time,duration_minutes,recurrence_pattern,address,latitude,longitude,location_name,resource_type_id,tag_ids
clb0zr37h0001l30f43agsvjy,288,false,false,2022-02-25T14:00:00.000Z,2022-02-25T17:00:00.000Z,180,RRULE:FREQ=WEEKLY;BYDAY=MO,,,,,,[]
clb0zr37h0000l30fjj8cakdm,288,false,false,2022-02-25T17:00:00.000Z,2022-02-25T19:30:00.000Z,150,RRULE:FREQ=WEEKLY;BYDAY=SU,,,,,SOUP_KITCHEN,[]
cmhm3ubrw10ecylfmrwuw39h9,ckxexc1jn01080413rbrmcrhh,false,false,2022-02-05T14:00:00.000Z,2022-02-05T22:00:00.000Z,480,"DTSTART:20220204T233322Z
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,WE,TH",,,,,,[]
cmhm3ubrw10edylfmm845f711,ckxexc1jn01080413rbrmcrhh,false,false,2022-02-05T14:00:00.000Z,2022-02-05T19:00:00.000Z,300,RRULE:FREQ=WEEKLY;BYDAY=FR,,,,,,[]
cma11hsuh0dtjx80vpk91new8,clihuxhac0dypqm0h9f3kewjr,false,false,2023-06-06T17:30:00.000Z,2023-06-06T19:30:00.000Z,120,"DTSTART;TZID=America/New_York:20230606T173000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=4;BYDAY=SU",,,,,,[]
cma11hsuh0dtkx80vjf86gau0,clihuxhac0dypqm0h9f3kewjr,false,false,2024-04-09T17:30:00.000Z,2024-04-09T19:30:00.000Z,120,"DTSTART;TZID=America/New_York:20240409T173000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=2;BYDAY=SU",,,,,,[]
cmhmb99l60000y5ebksnqvol3,ckxexc1jt01770413fm6ns3qo,false,false,2022-02-08T15:00:00.000Z,2022-02-08T20:30:00.000Z,330,"DTSTART;TZID=America/New_York:20220208T150000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=MO,TU,WE,TH",,,,,,[]
cmeu4gyay00j32ffkawiwomjv,cl7hzbgzp12810gmh5ifrizsx,false,false,2022-08-30T13:00:00.000Z,2022-08-30T14:00:00.000Z,60,"DTSTART;TZID=America/New_York:20220830T130000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=SA",,,,,,"[""ckysthtnl1413213zun2050bb8o""]"
clfsf2eki0000l70fyg10ob9y,ckxexc1jq01290413lrhuxs8b,false,false,2022-10-18T14:00:00.000Z,2022-10-18T18:00:00.000Z,240,"DTSTART;TZID=America/New_York:20221018T140000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO;BYHOUR=1;BYMINUTE=0;BYSECOND=0",,,,,,[]
clfsf2eki0001l70fw21drs7z,ckxexc1jq01290413lrhuxs8b,false,false,2023-03-28T13:00:00.000Z,2023-03-28T20:00:00.000Z,420,"DTSTART;TZID=America/New_York:20230328T130000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TU,WE,TH;BYHOUR=15;BYMINUTE=31;BYSECOND=11",,,,,,[]
clpshtekh02uz29ttwyvzw39s,ckxexc1jz02580413fd7wddny,false,false,2023-12-05T13:30:00.000Z,2023-12-05T21:00:00.000Z,450,"DTSTART;TZID=America/New_York:20231205T133000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,FR,TH,WE",,,,,,[]
cm1ozzzf10al7yf1cskgh91dv,536,false,false,2022-02-17T02:10:00.000Z,2022-02-17T02:20:00.000Z,10,"DTSTART;TZID=America/New_York:20220217T021000
RRULE:FREQ=DAILY;INTERVAL=1;WKST=MO;BYHOUR=13;BYMINUTE=10;BYSECOND=0",,,,,,[]
cmlic9qve03ouwdfpqg100ews,cl22bhgrx1146933lyclc0kfvl2,false,false,2026-02-11T13:00:00.000Z,2026-02-11T22:00:00.000Z,540,"DTSTART;TZID=America/New_York:20260211T130000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=MO,TU,WE,TH,FR",,,,,SNAP_EBT,[]
cl4x5n13t7017704f0c4e5gx849,1201,false,false,2022-06-27T13:00:00.000Z,2022-06-27T15:00:00.000Z,120,RRULE:FREQ=WEEKLY;BYDAY=TU,,,,,,[]
cmmquqnvg00090bkysh0lkbbx,ckwzg4xud00983tykwdfc1drp,false,false,2026-03-28T12:00:00.000Z,2026-03-28T14:00:00.000Z,120,"DTSTART;TZID=America/New_York:20260328T120000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYDAY=SA;BYSETPOS=4",,,,,FOOD_PANTRY,[]
cmmquqnvl000a0bkyqb0yaroc,ckwzg4xud00983tykwdfc1drp,false,false,2026-03-14T12:00:00.000Z,2026-03-14T15:00:00.000Z,180,"DTSTART;TZID=America/New_York:20260314T120000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYDAY=SA;BYSETPOS=2",,,,,FOOD_PANTRY,[]
cminjdq6j03lgy1ebyohgnynt,581,false,false,2025-12-01T17:00:00.000Z,,,"DTSTART;TZID=America/New_York:20250220T170000
RRULE:FREQ=WEEKLY;INTERVAL=2;WKST=MO;BYDAY=SA;BYHOUR=17;BYMINUTE=0;BYSECOND=0",,,,,,[]
cld20a7jl0000m80fi05uv6fw,604,false,false,2023-01-18T13:30:00.000Z,2023-01-18T16:30:00.000Z,180,"DTSTART;TZID=America/New_York:20230118T133000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=3;BYDAY=SA",,,,,,[]
cmlh0qijy0j6vzuednaol3b9r,1388,false,false,2022-07-03T13:00:00.000Z,2022-07-03T16:00:00.000Z,180,"DTSTART;TZID=America/New_York:20220703T130000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=WE;BYHOUR=2;BYMINUTE=0;BYSECOND=0",,,,,,[]
cmlh0qijy0j6wzuedikjn5wq1,1388,false,false,2025-02-24T18:00:00.000Z,2025-02-24T19:00:00.000Z,60,"DTSTART;TZID=America/New_York:20250224T180000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=WE;BYHOUR=20;BYMINUTE=30;BYSECOND=53",,,,,,[]
cmemxuobd00g0vpgwu7k506r7,cli8h3c19022anu0hyxla8p5t,false,false,2023-06-10T18:00:00.000Z,2023-06-10T19:00:00.000Z,60,"DTSTART;TZID=America/New_York:20230610T180000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TH",,,,,,[]
cmemxuobd00g1vpgwjg5niucu,cli8h3c19022anu0hyxla8p5t,false,false,2023-06-10T13:00:00.000Z,2023-06-10T14:00:00.000Z,60,"DTSTART;TZID=America/New_York:20230610T130000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=SU;BYHOUR=20;BYMINUTE=41;BYSECOND=36",,,,,,[]
cmeu8k8a5012pvrfjvg7684qg,ckz2780v81616693jy3gbg4dpdz,false,false,2022-01-19T14:00:00.000Z,,,"DTSTART;TZID=America/New_York:20220119T140000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=SA",,,,,,"[""ckysthtnl1413213zun2050bb8o""]"
cmeu8k8a5012qvrfjx9y4pd2u,ckz2780v81616693jy3gbg4dpdz,false,false,2024-01-29T13:30:00.000Z,,,"DTSTART;TZID=America/New_York:20240129T133000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=FR;BYHOUR=14;BYMINUTE=1;BYSECOND=42",,,,,FOOD_PANTRY,[]
clwampros02eyubf0cx8k5rao,285,false,false,2022-05-31T13:00:00.000Z,,,RRULE:FREQ=WEEKLY;BYDAY=FR,,,,,,[]
cmdrjd0ic00al6ckopub976a5,cl2iki0vc000404xq7wp8yv01,false,false,2022-01-18T17:00:00.000Z,2022-01-18T19:00:00.000Z,120,"DTSTART:20220118T160155Z
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,WE,FR",,,,,,[]
cmdrjd0ic00am6ckob5v3how0,cl2iki0vc000404xq7wp8yv01,false,false,2022-07-02T16:00:00.000Z,,,"DTSTART;TZID=America/New_York:20220702T040000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=SA",,,,,SOUP_KITCHEN,[]
cmhm81ejj11j00dfl6fpsjdzo,ckytnl2nf175393hvs3kto93vd,true,false,2022-03-11T14:00:00.000Z,2022-03-11T16:45:00.000Z,165,"DTSTART;TZID=America/New_York:20220311T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=MO",,,,,FOOD_PANTRY,"[""ckysay3ar268113zungkigy3f9""]"
cmhm81ejj11iz0dflzbrrpcl8,ckytnl2nf175393hvs3kto93vd,true,false,2025-03-11T13:00:00.000Z,,,"DTSTART;TZID=America/New_York:20250311T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=TU;BYHOUR=18;BYMINUTE=25;BYSECOND=13",,,,,FOOD_PANTRY,"[""ckysay3ar268113zungkigy3f9""]"
cmhm81ejj11iy0dflhck6wlig,ckytnl2nf175393hvs3kto93vd,true,false,2025-03-11T13:00:00.000Z,2025-03-11T15:45:00.000Z,165,"DTSTART;TZID=America/New_York:20250311T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=WE;BYHOUR=18;BYMINUTE=25;BYSECOND=2",,,,,FOOD_PANTRY,"[""ckysay3ar268113zungkigy3f9""]"
cmhm81ejj11ix0dflcfqjtx6w,ckytnl2nf175393hvs3kto93vd,true,false,2025-03-11T13:00:00.000Z,2025-03-11T15:45:00.000Z,165,"DTSTART;TZID=America/New_York:20250311T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=TH;BYHOUR=18;BYMINUTE=24;BYSECOND=49",,,,,FOOD_PANTRY,"[""ckysay3ar268113zungkigy3f9""]"
cmhm81ejj11iw0dflq1si8tpe,ckytnl2nf175393hvs3kto93vd,true,false,2025-03-11T13:00:00.000Z,2025-03-11T15:45:00.000Z,165,"DTSTART;TZID=America/New_York:20250311T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=FR;BYHOUR=18;BYMINUTE=24;BYSECOND=45",,,,,FOOD_PANTRY,"[""ckysay3ar268113zungkigy3f9""]"
cmhm81ejj11iv0dflog6mlkno,ckytnl2nf175393hvs3kto93vd,true,false,2025-08-13T13:00:00.000Z,2025-08-13T15:45:00.000Z,165,"DTSTART;TZID=America/New_York:20250813T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=2;BYDAY=MO",,,,,FOOD_PANTRY,"[""ckysay3ar268113zungkigy3f9""]"
cmhm81ejj11iu0dflz37xpccm,ckytnl2nf175393hvs3kto93vd,true,false,2025-08-13T13:00:00.000Z,2025-08-13T15:45:00.000Z,165,"DTSTART;TZID=America/New_York:20250813T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=2;BYDAY=TU",,,,,FOOD_PANTRY,"[""ckysay3ar268113zungkigy3f9""]"
cmhm81ejj11it0dflgnodl42f,ckytnl2nf175393hvs3kto93vd,true,false,2025-08-13T13:00:00.000Z,2025-08-13T15:00:00.000Z,120,"DTSTART;TZID=America/New_York:20250813T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=2;BYDAY=WE",,,,,FOOD_PANTRY,"[""ckwy1e8v401603mzzdvbewinl"", ""ckysay3ar268113zungkigy3f9""]"
cmhm81ejj11is0dflwtg4ky6z,ckytnl2nf175393hvs3kto93vd,true,false,2025-08-13T13:00:00.000Z,2025-08-13T15:45:00.000Z,165,"DTSTART;TZID=America/New_York:20250813T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=2;BYDAY=TH",,,,,FOOD_PANTRY,"[""ckysay3ar268113zungkigy3f9""]"
cmhm81eji11ir0dfl0zwuzag7,ckytnl2nf175393hvs3kto93vd,true,false,2025-08-13T13:00:00.000Z,2025-08-13T15:45:00.000Z,165,"DTSTART;TZID=America/New_York:20250813T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=2;BYDAY=FR",,,,,FOOD_PANTRY,"[""ckwy1e8v401603mzzdvbewinl"", ""ckysay3ar268113zungkigy3f9""]"
cmhm81eji11iq0dfl6j1psw9a,ckytnl2nf175393hvs3kto93vd,false,false,2025-03-11T16:00:00.000Z,,,"DTSTART;TZID=America/New_York:20250311T160000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=4;BYDAY=MO",,,,,SOUP_KITCHEN,[]
cmhm81eji11ip0dfluxq551rg,ckytnl2nf175393hvs3kto93vd,false,false,2025-03-11T16:00:00.000Z,,,"DTSTART;TZID=America/New_York:20250311T160000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=4;BYDAY=TU",,,,,SOUP_KITCHEN,[]
cmhm81eji11io0dfl9omz0f43,ckytnl2nf175393hvs3kto93vd,false,false,2025-03-11T16:00:00.000Z,,,"DTSTART;TZID=America/New_York:20250311T160000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=4;BYDAY=WE",,,,,SOUP_KITCHEN,[]
cmhm81eji11in0dflevyr9koe,ckytnl2nf175393hvs3kto93vd,false,false,2025-03-11T16:00:00.000Z,,,"DTSTART;TZID=America/New_York:20250311T160000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=4;BYDAY=TH",,,,,SOUP_KITCHEN,[]
cmhm81eji11im0dflyptwl8bs,ckytnl2nf175393hvs3kto93vd,false,false,2025-03-11T16:00:00.000Z,,,"DTSTART;TZID=America/New_York:20250311T160000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=4;BYDAY=FR",,,,,SOUP_KITCHEN,[]
cm7kn9wey00t3w40wpj1utjms,425,false,false,2022-01-18T14:00:00.000Z,2022-01-18T15:30:00.000Z,90,RRULE:FREQ=WEEKLY;BYDAY=TU,,,,,,[]
clb70y9040000l10f3gkm4292,ckz26tyu71586763jy3gsvdod8g,false,false,2022-06-27T15:30:00.000Z,2022-06-27T17:30:00.000Z,120,"DTSTART;TZID=America/New_York:20220627T153000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=SU;BYHOUR=16;BYMINUTE=48;BYSECOND=19",,,,,,[]
clb70y9040001l10fx2tcrzsa,ckz26tyu71586763jy3gsvdod8g,false,false,2022-01-31T15:00:00.000Z,2022-01-31T17:00:00.000Z,120,RRULE:FREQ=WEEKLY;BYDAY=TH,,,,,FOOD_PANTRY,[]
cmgf3nbct01s812fo9zvr979g,515,false,false,2022-02-08T13:30:00.000Z,2022-02-08T17:00:00.000Z,210,"DTSTART;TZID=America/New_York:20220208T133000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TH;BYHOUR=20;BYMINUTE=57;BYSECOND=31",,,,,,"[""cky2p0xfu227123vx1je2aw6e0"", ""ckysthtnl1413213zun2050bb8o""]"
cmmjbxv8r000u0bl2jb7unm6e,1081,false,false,2022-07-02T16:00:00.000Z,2022-07-02T18:00:00.000Z,120,"DTSTART;TZID=America/New_York:20220702T160000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=TH",,,,,,[]
clwqkyjgs03bf97yvozvw4wgm,ckx2162e417763nxn3mm2c3ux,false,false,2022-02-01T20:00:00.000Z,,,"DTSTART;TZID=America/New_York:20220201T200000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=WE;BYHOUR=15;BYMINUTE=5;BYSECOND=6",,,,,,[]
cm5ygvf1d0ckwwb0v9ycpfitp,clh0v2k510000md0frghas5bf,false,false,2023-06-22T15:00:00.000Z,2023-06-22T17:00:00.000Z,120,"DTSTART;TZID=America/New_York:20230622T150000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TU,WE;BYHOUR=15;BYMINUTE=0;BYSECOND=0",,,,,,[]
clvxy8e4r05kbc9d7sv79aack,950,false,false,2022-01-18T13:00:00.000Z,2022-01-18T17:00:00.000Z,240,RRULE:FREQ=WEEKLY;BYDAY=SA,,,,,,[]
cml12kfoy01c1y4edxa0s8z4o,40,false,false,2022-02-08T14:30:00.000Z,2022-02-08T16:45:00.000Z,135,RRULE:FREQ=WEEKLY;BYDAY=TH,,,,,,[]
cm5oet8md017k3l0wcxkb34bo,clr87yt900f8wn7hjmsebuh8y,false,false,2024-09-30T14:30:00.000Z,2024-09-30T17:30:00.000Z,180,"DTSTART;TZID=America/New_York:20240930T143000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TU,TH;BYHOUR=13;BYMINUTE=36;BYSECOND=12",,,,,,[]
cmiqiyxoy00yu05fls846853m,235,false,false,2023-12-04T14:00:00.000Z,2023-12-04T16:00:00.000Z,120,"DTSTART;TZID=America/New_York:20231013T140000
RRULE:FREQ=WEEKLY;INTERVAL=2;BYDAY=SA",,,,,,[]
cmf2qrgda02tx05fmp031e354,1563,false,false,2022-06-25T13:00:00.000Z,2022-06-25T14:00:00.000Z,60,"DTSTART;TZID=America/New_York:20220625T130000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=WE",,,,,,"[""ckysthtnl1413213zun2050bb8o""]"
clidfmaaw00bvqm0hftp3ghzp,clidfmaaw00buqm0hlok9995t,false,false,2023-06-01T12:00:00.000Z,2023-06-01T20:30:00.000Z,510,"DTSTART;TZID=America/New_York:20230601T130000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,WE,TH,FR",,,,,,[]
cmbatri4202kt2z0v5mj9xr41,1374,false,false,2022-07-03T14:00:00.000Z,2022-07-03T16:30:00.000Z,150,"DTSTART;TZID=America/New_York:20220703T140000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TU;BYHOUR=14;BYMINUTE=36;BYSECOND=16",,,,,,"[""ckysthtnl1413213zun2050bb8o""]"
clckt4gir0000mi0f7g3cu5b0,cky24mnl3001604tn56y7fika,false,false,2022-01-11T15:00:00.000Z,2022-01-11T19:00:00.000Z,240,RRULE:FREQ=WEEKLY;BYDAY=TH,,,,,,"[""ckysthtnl1413213zun2050bb8o""]"
cm2j4iti800izh7rizoznrtfi,1378,false,false,2024-07-31T16:00:00.000Z,2024-07-31T18:00:00.000Z,120,"DTSTART;TZID=America/New_York:20240731T070000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,FR",,,,,,"[""ckyntyc3d179983lynmq78a9pg""]"
cm2j4iti800j0h7rix8is5hv1,1378,false,false,2024-07-31T14:00:00.000Z,2024-07-31T16:00:00.000Z,120,"DTSTART;TZID=America/New_York:20240731T140000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=WE;BYHOUR=20;BYMINUTE=51;BYSECOND=51",,,,,,[]
cm5fefc730036xf0v8y7sx5ld,clo2v3g1c19lbs50falp5q4gy,false,false,2024-10-31T16:00:00.000Z,2024-10-31T18:00:00.000Z,120,"DTSTART;TZID=America/New_York:20241031T160000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=FR;BYHOUR=1;BYMINUTE=0;BYSECOND=0",,,,,FOOD_PANTRY,[]
cm5fefc730035xf0vy0mcfatk,clo2v3g1c19lbs50falp5q4gy,false,false,2024-09-23T15:00:00.000Z,2024-09-23T18:00:00.000Z,180,"DTSTART;TZID=America/New_York:20240923T060000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=WE,FR",,,,,SOUP_KITCHEN,[]
cmk745gxa04m2ztees79g42he,clr87t5w50f6qn7hjidu2ymdf,false,false,2024-01-10T15:00:00.000Z,2024-01-10T19:00:00.000Z,240,"DTSTART;TZID=America/New_York:20240110T150000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,WE,FR;BYHOUR=20;BYMINUTE=9;BYSECOND=16",,,,,,"[""ckz7d6it93105233mwaludlq05u""]"
cmk745gxa04m3ztee8epyn41j,clr87t5w50f6qn7hjidu2ymdf,false,false,2024-01-10T21:00:00.000Z,2024-01-12T00:00:00.000Z,1620,"DTSTART;TZID=America/New_York:20240110T210000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TU;BYHOUR=23;BYMINUTE=0;BYSECOND=0",,,,,,"[""ckyu9qvxi2403203hvsvdfuhpga""]"
clh0lr1b40022la0f5k2rul3t,1444,false,false,2023-04-28T13:00:00.000Z,2023-04-28T16:00:00.000Z,180,"DTSTART;TZID=America/New_York:20230428T130000
RRULE:FREQ=WEEKLY;BYDAY=FR",,,,,,[]
cmdnglr1x028rye0vqf24n0re,1324,false,false,2022-06-28T14:00:00.000Z,2022-06-28T16:00:00.000Z,120,"DTSTART;TZID=America/New_York:20220628T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=1;BYDAY=TH",,,,,,[]
cmdnglr1x028sye0vqy1aata6,1324,false,false,2022-06-28T14:00:00.000Z,2022-06-28T16:00:00.000Z,120,"DTSTART;TZID=America/New_York:20220628T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=3;BYDAY=TH",,,,,,[]
cmkd1rpv4033j42edo1uv3bi9,cl4dq7c5l001404s0jq9wece9,true,false,2023-02-12T14:00:00.000Z,2023-02-12T16:00:00.000Z,120,"DTSTART;TZID=America/New_York:20230212T140000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=TU",,,,,,[]
cmkd1rpv4033k42edd0p0ivpc,cl4dq7c5l001404s0jq9wece9,false,false,2023-01-02T16:00:00.000Z,2023-01-02T17:00:00.000Z,60,"DTSTART;TZID=America/New_York:20230102T160000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=TU",,,,,,"[""ckysthtnl1413213zun2050bb8o""]"
cmkd1rpv4033l42edf6sx3ynb,cl4dq7c5l001404s0jq9wece9,true,false,2023-02-12T15:00:00.000Z,2023-02-12T17:00:00.000Z,120,"DTSTART;TZID=America/New_York:20230212T150000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=SA",,,,,,[]
cmkd1rpv4033m42edqtw6xezq,cl4dq7c5l001404s0jq9wece9,true,false,2025-11-02T18:00:00.000Z,2025-11-02T20:00:00.000Z,120,"DTSTART;TZID=America/New_York:20251102T180000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=SA",,,,,,[]
cmkd1rpv4033n42edh88uqapm,cl4dq7c5l001404s0jq9wece9,false,false,2023-02-12T20:00:00.000Z,2023-02-12T21:00:00.000Z,60,"DTSTART;TZID=America/New_York:20230212T200000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=SA",,,,,,"[""ckysthtnl1413213zun2050bb8o""]"
cmm2cwp860120xqe9sa13gh1t,760,false,false,2022-07-28T15:00:00.000Z,2022-07-28T18:00:00.000Z,180,"DTSTART;TZID=America/New_York:20220728T150000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TU,TH;BYHOUR=18;BYMINUTE=33;BYSECOND=19",,,,,,"[""ckwy1e8v401603mzzdvbewinl""]"
cl27qndou856263orq5q1fu0zq,801,false,false,2022-04-20T21:30:00.000Z,2022-04-20T22:30:00.000Z,60,RRULE:FREQ=WEEKLY;BYDAY=WE,,,,,,[]
cld6g7dy70000jr0f99phk5nu,37,false,false,2022-02-08T13:00:00.000Z,2022-02-08T15:00:00.000Z,120,"DTSTART;TZID=America/New_York:20220208T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=SA;BYHOUR=16;BYMINUTE=40;BYSECOND=18",,,,,,[]
cld6g7dy70001jr0f8ftqqtje,37,false,false,2022-02-08T15:00:00.000Z,2022-02-08T16:30:00.000Z,90,"DTSTART:20220208T170729Z
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=3;BYDAY=SA",,,,,,[]
clw89e71j02fh1088mw38krm8,998,false,false,2022-07-02T13:30:00.000Z,,,RRULE:FREQ=WEEKLY;BYDAY=WE,,,,,,[]
cmlzcgbvm08cd14fnswax8xgu,23,false,false,2022-02-16T12:30:00.000Z,,,"DTSTART;TZID=America/New_York:20220216T123000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=1;BYDAY=SA",,,,,,[]
cmlzcgbvm08ce14fnomx637on,23,false,false,2026-02-22T12:30:00.000Z,,,"DTSTART;TZID=America/New_York:20260222T123000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=3;BYDAY=SA",,,,,,[]
cmlzcgbvm08cf14fnnw54kghd,23,false,false,2026-02-22T12:30:00.000Z,,,"DTSTART;TZID=America/New_York:20260222T123000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=4;BYDAY=SA",,,,,,[]
cmc228pwz025g0x0u0mu15dtc,cli4y0380024bvy025zoglzoc,false,false,2024-09-10T15:30:00.000Z,2024-09-10T17:15:00.000Z,105,"DTSTART;TZID=America/New_York:20240910T153000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=MO,WE",,,,,,[]
cmc228px0025h0x0u42oqeutn,cli4y0380024bvy025zoglzoc,false,false,2024-09-09T17:30:00.000Z,2024-09-09T19:30:00.000Z,120,"DTSTART;TZID=America/New_York:20240909T173000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=FR",,,,,,[]
cldetpsoc0000l90f2kt7q0qr,1296,false,false,2022-05-25T12:30:00.000Z,2022-05-25T14:00:00.000Z,90,"DTSTART:20220525T184734Z
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TH",,,,,,[]
cll1di1d602ajms0hmos5h4rc,clh0vbnxl0012l90f3e3dqsxj,true,false,2023-08-08T13:00:00.000Z,2023-08-08T20:45:00.000Z,465,"DTSTART;TZID=America/New_York:20230808T010000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,WE,TH,FR",,,,,,[]
cmgi1529b04p5xofn6jmyfc8n,ckyaighu347473muzrhxawroh,false,false,2022-01-10T13:00:00.000Z,,,"DTSTART;TZID=America/New_York:20220110T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=1;BYDAY=SA",,,,,,[]
cmgi1529b04p6xofnycseu1nx,ckyaighu347473muzrhxawroh,false,false,2022-01-10T13:00:00.000Z,,,"DTSTART;TZID=America/New_York:20220110T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=3;BYDAY=SA",,,,,,[]
cmhgbcxcz08ivyheazykl6n47,1191,false,false,2025-11-01T13:00:00.000Z,2025-11-01T15:00:00.000Z,120,"DTSTART;TZID=America/New_York:20250212T130000
RRULE:FREQ=WEEKLY;INTERVAL=2;WKST=MO;BYDAY=FR",,,,,,[]
cmhgbcxcz08iwyheaonntu53a,1191,false,false,2025-11-08T13:00:00.000Z,2025-11-08T15:00:00.000Z,120,"DTSTART;TZID=America/New_York:20250219T130000
RRULE:FREQ=WEEKLY;INTERVAL=2;WKST=MO;BYDAY=FR",,,,,,[]
cm8svciqi06ci470wxi6hti7z,ckyenuvxp005e04vt1id5hhps,false,false,2022-10-17T14:30:00.000Z,2022-10-17T17:00:00.000Z,150,"DTSTART;TZID=America/New_York:20221017T073000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=2;BYDAY=TH",,,,,,[]
